Unnamed: 0,province,city,date,price,compare,forecast
2015-12-31,福建,漳州,2015-12-31,8508.0,--,8646.04700730524
2016-01-31,福建,漳州,2016-01-31,8631.0,1.45%↑,8468.501900790015
2016-02-29,福建,漳州,2016-02-29,8509.0,1.4%↓,8850.777163661
2016-03-31,福建,漳州,2016-03-31,8500.0,0.11%↓,8483.524853745392
2016-04-30,福建,漳州,2016-04-30,8500.0,--,8555.875488294101
2016-05-31,福建,漳州,2016-05-31,8511.0,0.13%↑,8528.296246683025
2016-06-30,福建,漳州,2016-06-30,8593.0,0.96%↑,8593.522502020514
2016-07-31,福建,漳州,2016-07-31,8523.0,0.81%↓,8683.238791854581
2016-08-31,福建,漳州,2016-08-31,8524.0,0.02%↑,8515.745847929667
2016-09-30,福建,漳州,2016-09-30,8509.0,0.17%↓,8560.674400476455
2016-10-31,福建,漳州,2016-10-31,9369.0,10.11%↑,8530.770536843285
2016-11-30,福建,漳州,2016-11-30,9501.0,1.42%↑,9990.270426305966
2016-12-31,福建,漳州,2016-12-31,9661.0,1.68%↑,9610.799659759794
2017-01-31,福建,漳州,2017-01-31,10634.0,10.07%↑,9808.839082362563
2017-02-28,福建,漳州,2017-02-28,11455.0,7.72%↑,11237.038250451089
2017-03-31,福建,漳州,2017-03-31,13300.0,3.06%↑,12087.85878166679
2017-04-30,福建,漳州,2017-04-30,15453.0,16.19%↑,14550.444192122526
2017-05-31,福建,漳州,2017-05-31,15392.0,--,16829.95884472914
2017-06-30,福建,漳州,2017-06-30,15171.0,1.43%↓,15403.280913214287
2017-07-31,福建,漳州,2017-07-31,14741.0,0.01%↓,15027.91860895336
2017-08-31,福建,漳州,2017-08-31,14771.0,0.2%↑,14515.491965676494
2017-09-30,福建,漳州,2017-09-30,14303.0,3.16%↓,15070.843501143521
2017-10-31,福建,漳州,2017-10-31,14017.0,0.05%↓,14128.511695987774
2017-11-30,福建,漳州,2017-11-30,13777.0,1.71%↓,13970.496409464424
2017-12-31,福建,漳州,2017-12-31,13670.0,0.01%↓,13700.372329361631
2018-01-31,福建,漳州,2018-01-31,13470.0,1.46%↓,13775.561761068326
2018-02-28,福建,漳州,2018-02-28,13594.0,0.92%↑,13435.64558758003
2018-03-31,福建,漳州,2018-03-31,13584.0,0.01%↓,13775.390827133186
2018-04-30,福建,漳州,2018-04-30,13405.0,1.31%↓,13655.034101142652
2018-05-31,福建,漳州,2018-05-31,13319.0,--,13394.886299265909
2018-06-30,福建,漳州,2018-06-30,13123.0,1.46%↓,13322.135736588498
2018-07-31,福建,漳州,2018-07-31,12993.0,0.99%↓,13090.061723628667
2018-08-31,福建,漳州,2018-08-31,12943.0,0.38%↓,13004.246832178107
2018-09-30,福建,漳州,2018-09-30,12743.0,1.54%↓,12983.085813646934
2018-10-31,福建,漳州,2018-10-31,12746.0,0.02%↑,12696.479727820742
2018-11-30,福建,漳州,2018-11-30,12569.0,1.39%↓,12817.537229548168
2018-12-31,福建,漳州,2018-12-31,12371.0,1.57%↓,12517.967290066497
2019-01-31,福建,漳州,2019-01-31,12330.0,0.33%↓,12325.002164804888
2019-02-28,福建,漳州,2019-02-28,12389.0,0.48%↑,12352.571867282237
2019-03-31,福建,漳州,2019-03-31,12212.0,1.42%↓,12500.921878105424
2019-04-30,福建,漳州,2019-04-30,12368.0,1.29%↑,12158.126319886002
2019-05-31,福建,漳州,2019-05-31,12353.0,0.12%↓,12512.747526639912
2019-06-30,福建,漳州,2019-06-30,12423.0,0.57%↑,12381.554976253194
2019-07-31,福建,漳州,2019-07-31,12471.0,0.39%↑,12538.562713508227
2019-08-31,福建,漳州,2019-08-31,12772.0,2.41%↑,12519.616909210738
2019-09-30,福建,漳州,2019-09-30,13048.0,2.17%↑,13019.504990016074
2019-10-31,福建,漳州,2019-10-31,13086.0,0.29%↑,13252.572601296279
2019-11-30,福建,漳州,2019-11-30,13035.0,0.38%↓,13152.254203064023
2019-12-31,福建,漳州,2019-12-31,12935.0,0.76%↓,13019.070988214296
2020-01-31,福建,漳州,2020-01-31,12883.0,0.4%↓,12916.190057019023
2020-02-29,福建,漳州,2020-02-29,12857.0,0.2%↓,12913.073867119152
2020-03-31,福建,漳州,2020-03-31,12895.0,0.3%↑,12894.63061068443
2020-04-30,福建,漳州,2020-04-30,12871.0,0.18%↓,12967.564805345784
2020-05-31,福建,漳州,2020-05-31,,,12897.58214061719
2020-06-30,福建,漳州,2020-06-30,,,12958.886321116033
2020-07-31,福建,漳州,2020-07-31,,,13034.993741969194
2011-03-31,福建,福州,2011-03-31,11556.0,--,0.0
2011-04-30,福建,福州,2011-04-30,15228.0,31.78%↑,16596.397768365478
2011-05-31,福建,福州,2011-05-31,11556.0,24.11%↓,21422.239510223182
2011-06-30,福建,福州,2011-06-30,11851.0,2.55%↑,12897.397954529024
2011-07-31,福建,福州,2011-07-31,12283.0,3.65%↑,9612.667492986278
2011-08-31,福建,福州,2011-08-31,12070.0,1.73%↓,12668.547156126751
2011-09-30,福建,福州,2011-09-30,11714.0,2.95%↓,12316.604654431674
2011-10-31,福建,福州,2011-10-31,11548.0,1.42%↓,11564.877550597945
2011-11-30,福建,福州,2011-11-30,11336.0,1.84%↓,11378.50706894499
2011-12-31,福建,福州,2011-12-31,11031.0,2.69%↓,11262.049775407568
2012-01-31,福建,福州,2012-01-31,10623.0,--,10877.582652954308
2012-02-29,福建,福州,2012-02-29,10476.0,1.38%↓,10340.015780556949
2012-03-31,福建,福州,2012-03-31,10549.0,0.7%↑,10260.819559339052
2012-04-30,福建,福州,2012-04-30,10685.0,1.29%↑,10500.537527391274
2012-05-31,福建,福州,2012-05-31,10734.0,0.46%↑,10743.791775941134
2012-06-30,福建,福州,2012-06-30,10784.0,0.47%↑,10748.375016149894
2012-07-31,福建,福州,2012-07-31,10964.0,1.67%↑,10785.88596587837
2012-08-31,福建,福州,2012-08-31,11133.0,1.54%↑,11028.450767350609
2012-09-30,福建,福州,2012-09-30,11298.0,1.48%↑,11259.955705629785
2012-10-31,福建,福州,2012-10-31,11464.0,1.47%↑,11424.89662832454
2012-11-30,福建,福州,2012-11-30,11663.0,1.74%↑,11585.981040291914
2012-12-31,福建,福州,2012-12-31,11750.0,0.75%↑,11814.555351739928
2013-01-31,福建,福州,2013-01-31,11896.0,1.24%↑,11870.889849629328
2013-02-28,福建,福州,2013-02-28,12073.0,1.49%↑,12019.978832704335
2013-03-31,福建,福州,2013-03-31,12425.0,2.92%↑,12211.759215284354
2013-04-30,福建,福州,2013-04-30,12720.0,2.37%↑,12675.871255107642
2013-05-31,福建,福州,2013-05-31,12816.0,0.75%↑,12977.40959408294
2013-06-30,福建,福州,2013-06-30,13050.0,1.83%↑,13001.968631959651
2013-07-31,福建,福州,2013-07-31,13271.0,1.69%↑,13212.4099041803
2013-08-31,福建,福州,2013-08-31,13361.0,0.68%↑,13483.292087221875
2013-09-30,福建,福州,2013-09-30,13451.0,0.67%↑,13535.393143347566
2013-10-31,福建,福州,2013-10-31,13632.0,1.35%↑,13565.337291387306
2013-11-30,福建,福州,2013-11-30,13763.0,0.96%↑,13778.611745822996
2013-12-31,福建,福州,2013-12-31,13841.0,0.57%↑,13926.120604771555
2014-01-31,福建,福州,2014-01-31,13936.0,0.69%↑,13966.34927453093
2014-02-28,福建,福州,2014-02-28,14044.0,0.77%↑,14033.704624865777
2014-03-31,福建,福州,2014-03-31,14140.0,0.68%↑,14158.748355607442
2014-04-30,福建,福州,2014-04-30,14209.0,0.49%↑,14254.587468619895
2014-05-31,福建,福州,2014-05-31,14049.0,1.13%↓,14303.465526440736
2014-06-30,福建,福州,2014-06-30,13866.0,1.3%↓,14029.833139642193
2014-07-31,福建,福州,2014-07-31,13776.0,0.65%↓,13774.524083804668
2014-08-31,福建,福州,2014-08-31,13708.0,0.49%↓,13691.414405731997
2014-09-30,福建,福州,2014-09-30,13775.0,0.49%↑,13675.758075697593
2014-10-31,福建,福州,2014-10-31,13649.0,0.91%↓,13786.47674730458
2014-11-30,福建,福州,2014-11-30,13757.0,0.79%↑,13602.584806176705
2014-12-31,福建,福州,2014-12-31,13949.0,1.4%↑,13769.107166918115
2015-01-31,福建,福州,2015-01-31,14033.0,1%↑,14031.230028669288
2015-02-28,福建,福州,2015-02-28,13990.0,--,14151.984844138271
2015-03-31,福建,福州,2015-03-31,13926.0,--,13983.29135165066
2015-04-30,福建,福州,2015-04-30,13875.0,--,13893.81306326992
2015-05-31,福建,福州,2015-05-31,14000.0,1%↑,13833.913538662915
2015-06-30,福建,福州,2015-06-30,14109.0,1%↑,14062.398482105162
2015-07-31,福建,福州,2015-07-31,14146.0,--,14185.585613350677
2015-08-31,福建,福州,2015-08-31,14065.0,1%↓,14213.613575332449
2015-09-30,福建,福州,2015-09-30,14103.0,--,14029.219323179228
2015-10-31,福建,福州,2015-10-31,14235.0,1%↑,14113.404615220237
2015-11-30,福建,福州,2015-11-30,14503.0,2%↑,14298.841169541538
2015-12-31,福建,福州,2015-12-31,14577.0,1%↑,14686.615815262461
2016-01-31,福建,福州,2016-01-31,14648.0,0.49%↑,14682.318179965556
2016-02-29,福建,福州,2016-02-29,14751.0,0.71%↑,14732.385095276592
2016-03-31,福建,福州,2016-03-31,14916.0,1.12%↑,14808.238832347432
2016-04-30,福建,福州,2016-04-30,15215.0,2.01%↑,15066.110800748524
2016-05-31,福建,福州,2016-05-31,15876.0,4.35%↑,15407.46263708349
2016-06-30,福建,福州,2016-06-30,15833.0,0.27%↓,16287.778156011169
2016-07-31,福建,福州,2016-07-31,16117.0,1.8%↑,16027.471219186951
2016-08-31,福建,福州,2016-08-31,16641.0,3.25%↑,16320.942930130659
2016-09-30,福建,福州,2016-09-30,17405.0,4.59%↑,16919.69125464133
2016-10-31,福建,福州,2016-10-31,19260.0,10.66%↑,18034.528453732604
2016-11-30,福建,福州,2016-11-30,18950.0,1.61%↓,20320.588953299542
2016-12-31,福建,福州,2016-12-31,19822.0,4.61%↑,19454.22830282051
2017-01-31,福建,福州,2017-01-31,20305.0,2.44%↑,20323.164082835538
2017-02-28,福建,福州,2017-02-28,20627.0,1.59%↑,20693.40541618269
2017-03-31,福建,福州,2017-03-31,21793.0,0.85%↑,21318.599912296293
2017-04-30,福建,福州,2017-04-30,23195.0,6.44%↑,22389.443065249277
2017-05-31,福建,福州,2017-05-31,24318.0,0.09%↑,24367.04384229096
2017-06-30,福建,福州,2017-06-30,25291.0,4%↑,25345.076259944857
2017-07-31,福建,福州,2017-07-31,25756.0,0.01%↑,26284.187533210068
2017-08-31,福建,福州,2017-08-31,26187.0,1.68%↑,26371.394142446235
2017-09-30,福建,福州,2017-09-30,26594.0,1.55%↑,26819.925526415504
2017-10-31,福建,福州,2017-10-31,26950.0,0.02%↑,27068.94539033043
2017-11-30,福建,福州,2017-11-30,27088.0,0.51%↑,27510.18746171104
2017-12-31,福建,福州,2017-12-31,26771.0,--,27402.868234109872
2018-01-31,福建,福州,2018-01-31,26646.0,0.46%↓,26885.92274670105
2018-02-28,福建,福州,2018-02-28,26732.0,0.32%↑,26612.466987953252
2018-03-31,福建,福州,2018-03-31,26893.0,--,26858.22138142391
2018-04-30,福建,福州,2018-04-30,26663.0,0.85%↓,27084.9389727154
2018-05-31,福建,福州,2018-05-31,26202.0,--,26682.546611998234
2018-06-30,福建,福州,2018-06-30,25918.0,1.08%↓,25970.359567452284
2018-07-31,福建,福州,2018-07-31,25924.0,0.02%↑,25675.17623397505
2018-08-31,福建,福州,2018-08-31,25946.0,0.09%↑,25862.959514122045
2018-09-30,福建,福州,2018-09-30,25691.0,0.98%↓,25969.00066978396
2018-10-31,福建,福州,2018-10-31,25296.0,1.54%↓,25570.93032134529
2018-11-30,福建,福州,2018-11-30,24970.0,1.29%↓,25016.179166286103
2018-12-31,福建,福州,2018-12-31,24698.0,1.09%↓,24675.92774758105
2019-01-31,福建,福州,2019-01-31,24697.0,--,24462.693927423414
2019-02-28,福建,福州,2019-02-28,24880.0,0.74%↑,24582.998318661637
2019-03-31,福建,福州,2019-03-31,25027.0,0.59%↑,24896.86171557581
2019-04-30,福建,福州,2019-04-30,25142.0,0.46%↑,25101.986171708966
2019-05-31,福建,福州,2019-05-31,25227.0,0.34%↑,25190.655678046933
2019-06-30,福建,福州,2019-06-30,25187.0,0.16%↓,25265.4204782802
2019-07-31,福建,福州,2019-07-31,24972.0,0.85%↓,25185.227930245743
2019-08-31,福建,福州,2019-08-31,24961.0,0.04%↓,24871.713871891734
2019-09-30,福建,福州,2019-09-30,24632.0,1.31%↓,24891.24349259081
2019-10-31,福建,福州,2019-10-31,24417.0,0.87%↓,24473.59691949211
2019-11-30,福建,福州,2019-11-30,24483.0,0.27%↑,24250.61196863487
2019-12-31,福建,福州,2019-12-31,24281.0,0.82%↓,24388.903956626342
2020-01-31,福建,福州,2020-01-31,24034.0,1.01%↓,24215.92156992503
2020-02-29,福建,福州,2020-02-29,24351.0,1.32%↑,23844.020056490877
2020-03-31,福建,福州,2020-03-31,24189.0,0.66%↓,24364.50392914249
2020-04-30,福建,福州,2020-04-30,24072.0,0.48%↓,24173.070737468905
2020-05-31,福建,福州,2020-05-31,,,24007.231191415918
2020-06-30,福建,福州,2020-06-30,,,23847.1010581061
2020-07-31,福建,福州,2020-07-31,,,23786.930366545184
2015-04-30,福建,莆田,2015-04-30,9599.0,--,0.0
2015-05-31,福建,莆田,2015-05-31,9582.0,--,13986.353640532698
2015-06-30,福建,莆田,2015-06-30,9849.0,3%↑,12754.10117680945
2015-07-31,福建,莆田,2015-07-31,9950.0,1%↑,10040.76046006582
2015-08-31,福建,莆田,2015-08-31,9996.0,--,10305.199365572666
2015-09-30,福建,莆田,2015-09-30,10175.0,2%↑,10053.233789056954
2015-10-31,福建,莆田,2015-10-31,10238.0,1%↑,10252.715232235483
2015-11-30,福建,莆田,2015-11-30,10141.0,1%↓,10297.484874303957
2015-12-31,福建,莆田,2015-12-31,10000.0,1%↓,10106.446573697696
2016-01-31,福建,莆田,2016-01-31,10000.0,0.58%↓,10012.841648742868
2016-02-29,福建,莆田,2016-02-29,10003.0,0.04%↑,10019.715037354032
2016-03-31,福建,莆田,2016-03-31,10120.0,1.17%↑,9984.366004731657
2016-04-30,福建,莆田,2016-04-30,9966.0,1.51%↓,10174.414962766012
2016-05-31,福建,莆田,2016-05-31,9915.0,0.51%↓,9832.555783427952
2016-06-30,福建,莆田,2016-06-30,9983.0,0.7%↑,9943.853004801618
2016-07-31,福建,莆田,2016-07-31,10001.0,0.19%↑,10016.575924609982
2016-08-31,福建,莆田,2016-08-31,9971.0,0.3%↓,9922.209908917865
2016-09-30,福建,莆田,2016-09-30,9956.0,0.15%↓,10014.131866722344
2016-10-31,福建,莆田,2016-10-31,9699.0,2.58%↓,9897.221723193536
2016-11-30,福建,莆田,2016-11-30,9766.0,0.7%↑,9576.06888785142
2016-12-31,福建,莆田,2016-12-31,9912.0,1.5%↑,9864.847813672362
2017-01-31,福建,莆田,2017-01-31,10015.0,1.04%↑,9898.510771854875
2017-02-28,福建,莆田,2017-02-28,10518.0,5.03%↑,10013.506560742411
2017-03-31,福建,莆田,2017-03-31,10923.0,0.05%↑,10852.191249541222
2017-04-30,福建,莆田,2017-04-30,10954.0,0.29%↑,10988.903598762612
2017-05-31,福建,莆田,2017-05-31,11562.0,0.17%↑,11063.713648886685
2017-06-30,福建,莆田,2017-06-30,12860.0,11.23%↑,12117.865370288335
2017-07-31,福建,莆田,2017-07-31,13150.0,0.05%↓,13536.775765276634
2017-08-31,福建,莆田,2017-08-31,12876.0,2.08%↓,13242.673831961474
2017-09-30,福建,莆田,2017-09-30,12993.0,0.91%↑,13162.902184679038
2017-10-31,福建,莆田,2017-10-31,13029.0,0.04%↑,13489.647930156178
2017-11-30,福建,莆田,2017-11-30,13494.0,3.57%↑,13099.14849205863
2017-12-31,福建,莆田,2017-12-31,13656.0,0.03%↑,14064.046655789978
2018-01-31,福建,莆田,2018-01-31,13797.0,1.04%↑,13655.875079220239
2018-02-28,福建,莆田,2018-02-28,13965.0,1.22%↑,14039.116562681602
2018-03-31,福建,莆田,2018-03-31,14260.0,0.01%↓,14237.405470691734
2018-04-30,福建,莆田,2018-04-30,14175.0,0.59%↓,14354.001199175576
2018-05-31,福建,莆田,2018-05-31,14100.0,--,14339.20181677449
2018-06-30,福建,莆田,2018-06-30,13928.0,1.22%↓,14072.059634199655
2018-07-31,福建,莆田,2018-07-31,13873.0,0.39%↓,14030.023783670833
2018-08-31,福建,莆田,2018-08-31,13859.0,0.1%↓,13820.902083173694
2018-09-30,福建,莆田,2018-09-30,14163.0,2.2%↑,13905.396408040804
2018-10-31,福建,莆田,2018-10-31,14269.0,0.75%↑,14287.352152524372
2018-11-30,福建,莆田,2018-11-30,14100.0,1.18%↓,14221.623227990596
2018-12-31,福建,莆田,2018-12-31,13594.0,3.59%↓,14034.933152031015
2019-01-31,福建,莆田,2019-01-31,13100.0,3.63%↓,13390.708549748364
2019-02-28,福建,莆田,2019-02-28,13101.0,0.01%↑,12907.903131969368
2019-03-31,福建,莆田,2019-03-31,13275.0,1.33%↑,13142.66143451416
2019-04-30,福建,莆田,2019-04-30,12736.0,4.06%↓,13134.173552252589
2019-05-31,福建,莆田,2019-05-31,12559.0,1.38%↓,12287.352986684496
2019-06-30,福建,莆田,2019-06-30,12426.0,1.05%↓,12572.98209732416
2019-07-31,福建,莆田,2019-07-31,12330.0,0.76%↓,12166.818990307656
2019-08-31,福建,莆田,2019-08-31,12345.0,0.13%↑,12150.291531878845
2019-09-30,福建,莆田,2019-09-30,12431.0,0.7%↑,12343.83680062914
2019-10-31,福建,莆田,2019-10-31,12177.0,2.04%↓,12240.365765388144
2019-11-30,福建,莆田,2019-11-30,12262.0,0.7%↑,12059.416467205967
2019-12-31,福建,莆田,2019-12-31,12147.0,0.93%↓,12280.4831890595
2020-01-31,福建,莆田,2020-01-31,12225.0,0.65%↑,12012.26481081033
2020-02-29,福建,莆田,2020-02-29,12294.0,0.57%↑,12262.313374344998
2020-03-31,福建,莆田,2020-03-31,12337.0,0.35%↑,12315.038965720589
2020-04-30,福建,莆田,2020-04-30,12247.0,0.73%↓,12271.07744685148
2020-05-31,福建,莆田,2020-05-31,,,12286.22382513317
2020-06-30,福建,莆田,2020-06-30,,,12269.148773981384
2020-07-31,福建,莆田,2020-07-31,,,12301.866014870908
2015-04-30,福建,龙岩,2015-04-30,6568.0,--,0.0
2015-05-31,福建,龙岩,2015-05-31,6508.0,1%↓,10381.861134609979
2015-06-30,福建,龙岩,2015-06-30,6732.0,3%↑,6691.76088923242
2015-07-31,福建,龙岩,2015-07-31,6704.0,--,6942.717606037576
2015-08-31,福建,龙岩,2015-08-31,6687.0,--,8727.861895272652
2015-09-30,福建,龙岩,2015-09-30,6660.0,--,5867.579068782094
2015-10-31,福建,龙岩,2015-10-31,6745.0,1%↑,6687.752865478311
2015-11-30,福建,龙岩,2015-11-30,7076.0,--,6659.020805326333
2015-12-31,福建,龙岩,2015-12-31,8382.0,18%↑,7384.23742590197
2016-01-31,福建,龙岩,2016-01-31,8382.0,19.38%↓,8817.894068218022
2016-02-29,福建,龙岩,2016-02-29,8416.0,0.41%↑,8484.145705959245
2016-03-31,福建,龙岩,2016-03-31,8553.0,1.64%↑,8437.017456637352
2016-04-30,福建,龙岩,2016-04-30,8891.0,3.95%↑,8958.609352665744
2016-05-31,福建,龙岩,2016-05-31,8840.0,0.57%↓,8951.34750621603
2016-06-30,福建,龙岩,2016-06-30,8626.0,2.42%↓,8887.725310279966
2016-07-31,福建,龙岩,2016-07-31,8516.0,1.27%↓,8497.866964212122
2016-08-31,福建,龙岩,2016-08-31,8576.0,0.71%↑,8702.494965426622
2016-09-30,福建,龙岩,2016-09-30,8648.0,0.85%↑,8557.643775338005
2016-10-31,福建,龙岩,2016-10-31,8918.0,3.13%↑,8726.159631215947
2016-11-30,福建,龙岩,2016-11-30,8632.0,3.2%↓,8980.5250983163
2016-12-31,福建,龙岩,2016-12-31,8645.0,0.16%↑,8706.570533003547
2017-01-31,福建,龙岩,2017-01-31,8930.0,3.3%↑,8660.26632944397
2017-02-28,福建,龙岩,2017-02-28,9085.0,1.74%↑,9067.881911180213
2017-03-31,福建,龙岩,2017-03-31,9317.0,0.95%↑,9111.078433424556
2017-04-30,福建,龙岩,2017-04-30,9915.0,6.42%↑,9598.159807556049
2017-05-31,福建,龙岩,2017-05-31,10106.0,0.11%↑,10236.744761700136
2017-06-30,福建,龙岩,2017-06-30,10424.0,3.15%↑,10289.154994879123
2017-07-31,福建,龙岩,2017-07-31,10521.0,0.05%↓,10558.64563612572
2017-08-31,福建,龙岩,2017-08-31,10484.0,0.35%↓,10665.861968264286
2017-09-30,福建,龙岩,2017-09-30,10620.0,1.3%↑,10555.539244980511
2017-10-31,福建,龙岩,2017-10-31,10594.0,0.03%↓,10759.921701325617
2017-11-30,福建,龙岩,2017-11-30,10546.0,0.45%↓,10578.05599425477
2017-12-31,福建,龙岩,2017-12-31,10566.0,0.01%↑,10609.272398355508
2018-01-31,福建,龙岩,2018-01-31,10546.0,0.19%↓,10623.798662852112
2018-02-28,福建,龙岩,2018-02-28,10917.0,3.52%↑,10630.654743765994
2018-03-31,福建,龙岩,2018-03-31,10861.0,0.04%↑,11086.345634068526
2018-04-30,福建,龙岩,2018-04-30,11077.0,2%↑,10920.304850316541
2018-05-31,福建,龙岩,2018-05-31,11395.0,--,11253.038259257883
2018-06-30,福建,龙岩,2018-06-30,11593.0,1.74%↑,11579.8341921106
2018-07-31,福建,龙岩,2018-07-31,11696.0,0.9%↑,11754.412436591228
2018-08-31,福建,龙岩,2018-08-31,11693.0,0.02%↓,11822.200762544462
2018-09-30,福建,龙岩,2018-09-30,11702.0,0.08%↑,11757.288366528031
2018-10-31,福建,龙岩,2018-10-31,11500.0,1.73%↓,11735.601854633209
2018-11-30,福建,龙岩,2018-11-30,11143.0,3.1%↓,11456.693854584244
2018-12-31,福建,龙岩,2018-12-31,10967.0,1.57%↓,11047.725758442219
2019-01-31,福建,龙岩,2019-01-31,10837.0,1.18%↓,10906.109420972885
2019-02-28,福建,龙岩,2019-02-28,10855.0,0.17%↑,10786.992543997385
2019-03-31,福建,龙岩,2019-03-31,10795.0,0.55%↓,10919.356597144106
2019-04-30,福建,龙岩,2019-04-30,10697.0,0.9%↓,10838.723846062823
2019-05-31,福建,龙岩,2019-05-31,10613.0,0.78%↓,10702.982363612951
2019-06-30,福建,龙岩,2019-06-30,10643.0,0.29%↑,10554.201139735289
2019-07-31,福建,龙岩,2019-07-31,10620.0,0.21%↓,10675.980601079122
2019-08-31,福建,龙岩,2019-08-31,10927.0,2.89%↑,10675.986739506128
2019-09-30,福建,龙岩,2019-09-30,11456.0,4.85%↑,11145.348340213635
2019-10-31,福建,龙岩,2019-10-31,11550.0,0.83%↑,11693.989068417974
2019-11-30,福建,龙岩,2019-11-30,11674.0,1.07%↑,11677.854987054634
2019-12-31,福建,龙岩,2019-12-31,11783.0,0.94%↑,11790.208080527085
2020-01-31,福建,龙岩,2020-01-31,12018.0,2%↑,11846.913756120624
2020-02-29,福建,龙岩,2020-02-29,12088.0,0.59%↑,12143.007268715552
2020-03-31,福建,龙岩,2020-03-31,12161.0,0.61%↑,12197.232570776177
2020-04-30,福建,龙岩,2020-04-30,12138.0,0.19%↓,12287.2103372749
2020-05-31,福建,龙岩,2020-05-31,,,12133.253948142745
2020-06-30,福建,龙岩,2020-06-30,,,12137.107109813689
2020-07-31,福建,龙岩,2020-07-31,,,12170.141219092478
2015-04-30,西藏,拉萨,2015-04-30,6588.0,--,0.0
2015-05-31,西藏,拉萨,2015-05-31,6681.0,1%↑,9817.615238326463
2015-06-30,西藏,拉萨,2015-06-30,6929.0,4%↑,6318.716632399353
2015-07-31,西藏,拉萨,2015-07-31,6954.0,--,10239.284203377369
2015-08-31,西藏,拉萨,2015-08-31,6912.0,1%↓,6709.238450369106
2015-09-30,西藏,拉萨,2015-09-30,7167.0,4%↑,7668.241612057312
2015-10-31,西藏,拉萨,2015-10-31,7091.0,1%↓,7373.939947513204
2015-11-30,西藏,拉萨,2015-11-30,5980.0,16%↓,6939.107332386106
2015-12-31,西藏,拉萨,2015-12-31,6164.0,3%↑,5937.15449647144
2016-01-31,西藏,拉萨,2016-01-31,6634.0,7.63%↑,6669.7053486292525
2016-02-29,西藏,拉萨,2016-02-29,6705.0,1.08%↑,6323.97409148956
2016-03-31,西藏,拉萨,2016-03-31,6920.0,3.21%↑,6816.313544402182
2016-04-30,西藏,拉萨,2016-04-30,7101.0,2.62%↑,7154.7717383746285
2016-05-31,西藏,拉萨,2016-05-31,7135.0,0.48%↑,6864.9538341751
2016-06-30,西藏,拉萨,2016-06-30,7334.0,2.8%↑,7254.866577126615
2016-07-31,西藏,拉萨,2016-07-31,7567.0,3.18%↑,7616.923945460784
2016-08-31,西藏,拉萨,2016-08-31,7469.0,1.29%↓,7451.419237288742
2016-09-30,西藏,拉萨,2016-09-30,7400.0,0.91%↓,7457.446775278375
2016-10-31,西藏,拉萨,2016-10-31,7612.0,2.87%↑,7638.8017586932065
2016-11-30,西藏,拉萨,2016-11-30,7656.0,0.58%↑,7631.507003311424
2016-12-31,西藏,拉萨,2016-12-31,7609.0,0.61%↓,7635.337757950462
2017-01-31,西藏,拉萨,2017-01-31,7682.0,0.97%↑,7791.74409285649
2017-02-28,西藏,拉萨,2017-02-28,7665.0,0.22%↓,7701.062807488404
2017-03-31,西藏,拉萨,2017-03-31,7940.0,1.54%↑,7629.767716014701
2017-04-30,西藏,拉萨,2017-04-30,8291.0,4.43%↑,8229.377474324503
2017-05-31,西藏,拉萨,2017-05-31,8410.0,0.02%↑,8368.291137474347
2017-06-30,西藏,拉萨,2017-06-30,8213.0,2.33%↓,8337.351200211542
2017-07-31,西藏,拉萨,2017-07-31,8642.0,0.19%↑,8273.722600469868
2017-08-31,西藏,拉萨,2017-08-31,9078.0,5.05%↑,8944.19737271792
2017-09-30,西藏,拉萨,2017-09-30,8876.0,2.22%↓,9114.387163992922
2017-10-31,西藏,拉萨,2017-10-31,8829.0,0.05%↑,8800.764166829575
2017-11-30,西藏,拉萨,2017-11-30,9170.0,3.87%↑,8977.389153725651
2017-12-31,西藏,拉萨,2017-12-31,9173.0,0.04%↓,9355.202182700097
2018-01-31,西藏,拉萨,2018-01-31,9148.0,0.27%↓,9176.5625093548
2018-02-28,西藏,拉萨,2018-02-28,9283.0,1.49%↑,9218.982126619334
2018-03-31,西藏,拉萨,2018-03-31,9432.0,0.11%↑,9405.206602883452
2018-04-30,西藏,拉萨,2018-04-30,9866.0,4.6%↑,9553.43915638635
2018-05-31,西藏,拉萨,2018-05-31,10098.0,--,10058.015839392832
2018-06-30,西藏,拉萨,2018-06-30,10207.0,1.08%↑,10132.413969148618
2018-07-31,西藏,拉萨,2018-07-31,10480.0,2.68%↑,10284.935212897211
2018-08-31,西藏,拉萨,2018-08-31,10614.0,1.29%↑,10650.893042387002
2018-09-30,西藏,拉萨,2018-09-30,10872.0,2.43%↑,10681.308374485909
2018-10-31,西藏,拉萨,2018-10-31,11028.0,1.44%↑,11021.706020534875
2018-11-30,西藏,拉萨,2018-11-30,11169.0,1.28%↑,11125.095735431836
2018-12-31,西藏,拉萨,2018-12-31,11141.0,0.25%↓,11277.74079720778
2019-01-31,西藏,拉萨,2019-01-31,11129.0,0.1%↓,11186.173160674894
2019-02-28,西藏,拉萨,2019-02-28,11139.0,0.09%↑,11244.164934051154
2019-03-31,西藏,拉萨,2019-03-31,11319.0,1.62%↑,11252.118819308253
2019-04-30,西藏,拉萨,2019-04-30,11527.0,1.85%↑,11470.915924847657
2019-05-31,西藏,拉萨,2019-05-31,11693.0,1.45%↑,11654.829588720833
